,conflictep_id,conflictepisode,type_of_conflict2,dyadcount,confterm,ependdate,ependprec,outcome,recur,version,conflict_id,year,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,intensity_level,type_of_conflict,start_date,start_prec,start_date2,start_prec2,gwno_loc,region
1336,31403,3,3,3,0,,,,0,3,314,1987,Uganda,Government of Uganda,90,,"HSM, UPA, UPDA","483, 486, 484",,2,,2,3,25/01/1971,1,22/01/1979,2,500,4
1337,31403,3,3,3,0,,,,0,3,314,1988,Uganda,Government of Uganda,90,,"Lord's Army, LRA, UPA","487, 488, 486",,2,,2,3,25/01/1971,1,22/01/1979,2,500,4
1338,31403,3,3,2,0,,,,0,3,314,1989,Uganda,Government of Uganda,90,,"LRA, UPA","488, 486",,2,,2,3,25/01/1971,1,22/01/1979,2,500,4
1339,31403,3,3,2,0,,,,0,3,314,1990,Uganda,Government of Uganda,90,,"LRA, UPA","488, 486",,2,,1,3,25/01/1971,1,22/01/1979,2,500,4
1340,31403,3,3,2,0,,,,0,3,314,1991,Uganda,Government of Uganda,90,,"LRA, UPA","488, 486",,2,,1,3,25/01/1971,1,22/01/1979,2,500,4
1341,31403,3,3,1,1,09/08/1992,1.0,3.0,0,3,314,1992,Uganda,Government of Uganda,90,,UPA,486,,2,,1,3,25/01/1971,1,22/01/1979,2,500,4
1342,31404,4,3,1,0,,,,1,3,314,1994,Uganda,Government of Uganda,90,,LRA,488,,2,,1,3,25/01/1971,1,21/02/1994,1,500,4
1343,31404,4,3,1,0,,,,0,3,314,1995,Uganda,Government of Uganda,90,,LRA,488,,2,,1,3,25/01/1971,1,21/02/1994,1,500,4
1344,31404,4,3,3,0,,,,0,3,314,1996,Uganda,Government of Uganda,90,,"ADF, LRA, WNBF","489, 488, 490",,2,,2,3,25/01/1971,1,21/02/1994,1,500,4
1345,31404,4,3,3,0,,,,0,3,314,1997,Uganda,Government of Uganda,90,,"ADF, LRA, UNRF II","489, 488, 491",,2,,1,3,25/01/1971,1,21/02/1994,1,500,4
1346,31404,4,3,1,0,,,,0,3,314,1998,Uganda,Government of Uganda,90,,"ADF, LRA","489, 488",,2,,1,3,25/01/1971,1,21/02/1994,1,500,4
1347,31404,4,3,1,0,,,,0,3,314,1999,Uganda,Government of Uganda,90,,ADF,489,,2,,1,3,25/01/1971,1,21/02/1994,1,500,4
1348,31404,4,3,2,0,,,,0,3,314,2000,Uganda,Government of Uganda,90,,"ADF, LRA","489, 488",,2,,1,3,25/01/1971,1,21/02/1994,1,500,4
1349,31404,4,3,2,0,,,,0,3,314,2001,Uganda,Government of Uganda,90,,"ADF, LRA","489, 488",,2,,1,3,25/01/1971,1,21/02/1994,1,500,4
1350,31404,4,3,1,0,,,,0,3,314,2002,Uganda,Government of Uganda,90,,"ADF, LRA","489, 488",,2,,2,3,25/01/1971,1,21/02/1994,1,500,4
1351,31404,4,3,1,0,,,,0,3,314,2003,Uganda,Government of Uganda,90,,LRA,488,,2,,1,3,25/01/1971,1,21/02/1994,1,500,4
1352,31404,4,3,1,0,,,,0,3,314,2004,Uganda,Government of Uganda,90,,LRA,488,,2,,2,3,25/01/1971,1,21/02/1994,1,500,4
1353,31404,4,3,1,0,,,,0,3,314,2005,Uganda,Government of Uganda,90,Government of Sudan,LRA,488,,2,,1,4,25/01/1971,1,21/02/1994,1,500,4
1354,31404,4,3,1,0,,,,0,3,314,2006,Uganda,Government of Uganda,90,,LRA,488,,2,,1,3,25/01/1971,1,21/02/1994,1,500,4
1355,31404,4,3,1,0,,,,0,3,314,2007,Uganda,Government of Uganda,90,,ADF,489,,2,,1,3,25/01/1971,1,21/02/1994,1,500,4
1356,31404,4,3,1,0,,,,0,3,314,2008,Uganda,Government of Uganda,90,"Government of DR Congo (Zaire), Government of Sudan",LRA,488,,2,,1,4,25/01/1971,1,21/02/1994,1,500,4
1357,31404,4,3,1,0,,,,0,3,314,2009,Uganda,Government of Uganda,90,"Government of Central African Republic, Government of DR Congo (Zaire), Government of Sudan",LRA,488,,2,,1,4,25/01/1971,1,21/02/1994,1,500,4
1358,31404,4,3,2,0,,,,0,3,314,2010,Uganda,Government of Uganda,90,"Government of Central African Republic, Government of DR Congo (Zaire), Government of Sudan","ADF, LRA","489, 488",,2,,1,4,25/01/1971,1,21/02/1994,1,500,4
1359,31404,4,3,2,1,03/11/2011,1.0,5.0,0,3,314,2011,Uganda,Government of Uganda,90,"Government of Central African Republic, Government of DR Congo (Zaire), Government of South Sudan, Government of Sudan","ADF, LRA","489, 488",,2,,1,4,25/01/1971,1,21/02/1994,1,500,4
1360,31405,5,3,2,0,,,,1,3,314,2013,Uganda,Government of Uganda,90,"Government of Central African Republic, Government of DR Congo (Zaire), Government of Malawi, Government of South Africa, Government of South Sudan, Government of Tanzania","ADF, LRA","489, 488",,2,,1,4,25/01/1971,1,24/06/2013,1,500,4
1361,31405,5,3,2,0,,,,0,3,314,2014,Uganda,Government of Uganda,90,"Government of DR Congo (Zaire), Government of Malawi, Government of South Africa, Government of South Sudan, Government of Tanzania","ADF, LRA","489, 488",,2,,1,4,25/01/1971,1,24/06/2013,1,500,4
1362,31405,5,3,1,0,,,,0,3,314,2015,Uganda,Government of Uganda,90,Government of DR Congo (Zaire),ADF,489,,2,,1,4,25/01/1971,1,24/06/2013,1,500,4
1363,31405,5,3,1,0,,,,0,3,314,2016,Uganda,Government of Uganda,90,Government of DR Congo (Zaire),ADF,489,,2,,1,4,25/01/1971,1,24/06/2013,1,500,4
1364,31405,5,3,1,0,,,,0,3,314,2017,Uganda,Government of Uganda,90,Government of DR Congo (Zaire),ADF,489,,2,,1,4,25/01/1971,1,24/06/2013,1,500,4
1365,31405,5,3,1,0,,,,0,3,314,2018,Uganda,Government of Uganda,90,Government of DR Congo (Zaire),ADF,489,,2,,1,4,25/01/1971,1,24/06/2013,1,500,4
1366,31405,5,3,1,1,21/07/2019,1.0,6.0,0,3,314,2019,Uganda,Government of Uganda,90,Government of DR Congo (Zaire),ADF,489,,2,,1,4,25/01/1971,1,24/06/2013,1,500,4
1367,31501,1,3,1,0,,,,0,3,315,1971,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1,Northern Ireland,1,3,11/08/1970,1,31/08/1971,3,200,1
1368,31501,1,3,1,0,,,,0,3,315,1972,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1,Northern Ireland,1,3,11/08/1970,1,31/08/1971,3,200,1
1369,31501,1,3,1,0,,,,0,3,315,1973,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1,Northern Ireland,1,3,11/08/1970,1,31/08/1971,3,200,1
1370,31501,1,3,1,0,,,,0,3,315,1974,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1,Northern Ireland,1,3,11/08/1970,1,31/08/1971,3,200,1
1371,31501,1,3,1,0,,,,0,3,315,1975,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1,Northern Ireland,1,3,11/08/1970,1,31/08/1971,3,200,1
1372,31501,1,3,1,0,,,,0,3,315,1976,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1,Northern Ireland,1,3,11/08/1970,1,31/08/1971,3,200,1
1373,31501,1,3,1,0,,,,0,3,315,1977,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1,Northern Ireland,1,3,11/08/1970,1,31/08/1971,3,200,1
1374,31501,1,3,1,0,,,,0,3,315,1978,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1,Northern Ireland,1,3,11/08/1970,1,31/08/1971,3,200,1
1375,31501,1,3,1,0,,,,0,3,315,1979,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1,Northern Ireland,1,3,11/08/1970,1,31/08/1971,3,200,1
1376,31501,1,3,1,0,,,,0,3,315,1980,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1,Northern Ireland,1,3,11/08/1970,1,31/08/1971,3,200,1
1377,31501,1,3,1,0,,,,0,3,315,1981,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1,Northern Ireland,1,3,11/08/1970,1,31/08/1971,3,200,1
1378,31501,1,3,1,0,,,,0,3,315,1982,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1,Northern Ireland,1,3,11/08/1970,1,31/08/1971,3,200,1
1379,31501,1,3,1,0,,,,0,3,315,1983,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1,Northern Ireland,1,3,11/08/1970,1,31/08/1971,3,200,1
1380,31501,1,3,1,0,,,,0,3,315,1984,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1,Northern Ireland,1,3,11/08/1970,1,31/08/1971,3,200,1
1381,31501,1,3,1,0,,,,0,3,315,1985,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1,Northern Ireland,1,3,11/08/1970,1,31/08/1971,3,200,1
1382,31501,1,3,1,0,,,,0,3,315,1986,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1,Northern Ireland,1,3,11/08/1970,1,31/08/1971,3,200,1
1383,31501,1,3,1,0,,,,0,3,315,1987,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1,Northern Ireland,1,3,11/08/1970,1,31/08/1971,3,200,1
1384,31501,1,3,1,0,,,,0,3,315,1988,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1,Northern Ireland,1,3,11/08/1970,1,31/08/1971,3,200,1
1385,31501,1,3,1,0,,,,0,3,315,1989,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1,Northern Ireland,1,3,11/08/1970,1,31/08/1971,3,200,1
1386,31501,1,3,1,0,,,,0,3,315,1990,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1,Northern Ireland,1,3,11/08/1970,1,31/08/1971,3,200,1
1387,31501,1,3,1,1,26/11/1991,1.0,5.0,0,3,315,1991,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1,Northern Ireland,1,3,11/08/1970,1,31/08/1971,3,200,1
1388,31502,2,3,1,1,15/08/1998,1.0,2.0,1,3,315,1998,United Kingdom,Government of United Kingdom,28,,RIRA,283,,1,Northern Ireland,1,3,11/08/1970,1,15/08/1998,1,200,1
1389,31601,1,3,1,1,25/03/1972,1.0,3.0,0,3,316,1972,El Salvador,Government of El Salvador,13,,Military faction (forces of Benjamin Mejia),752,,2,,1,3,25/03/1972,1,25/03/1972,1,92,5
1390,31602,2,3,2,0,,,,1,3,316,1979,El Salvador,Government of El Salvador,13,,"ERP, FPL","753, 754",,2,,1,3,25/03/1972,1,14/09/1979,1,92,5
1391,31602,2,3,1,0,,,,0,3,316,1980,El Salvador,Government of El Salvador,13,,FMLN,755,,2,,1,3,25/03/1972,1,14/09/1979,1,92,5
1392,31602,2,3,1,0,,,,0,3,316,1981,El Salvador,Government of El Salvador,13,,FMLN,755,,2,,2,3,25/03/1972,1,14/09/1979,1,92,5
1393,31602,2,3,1,0,,,,0,3,316,1982,El Salvador,Government of El Salvador,13,,FMLN,755,,2,,2,3,25/03/1972,1,14/09/1979,1,92,5
1394,31602,2,3,1,0,,,,0,3,316,1983,El Salvador,Government of El Salvador,13,,FMLN,755,,2,,2,3,25/03/1972,1,14/09/1979,1,92,5
1395,31602,2,3,1,0,,,,0,3,316,1984,El Salvador,Government of El Salvador,13,,FMLN,755,,2,,2,3,25/03/1972,1,14/09/1979,1,92,5
1396,31602,2,3,1,0,,,,0,3,316,1985,El Salvador,Government of El Salvador,13,,FMLN,755,,2,,2,3,25/03/1972,1,14/09/1979,1,92,5
1397,31602,2,3,1,0,,,,0,3,316,1986,El Salvador,Government of El Salvador,13,,FMLN,755,,2,,2,3,25/03/1972,1,14/09/1979,1,92,5
1398,31602,2,3,1,0,,,,0,3,316,1987,El Salvador,Government of El Salvador,13,,FMLN,755,,2,,2,3,25/03/1972,1,14/09/1979,1,92,5
1399,31602,2,3,1,0,,,,0,3,316,1988,El Salvador,Government of El Salvador,13,,FMLN,755,,2,,2,3,25/03/1972,1,14/09/1979,1,92,5
1400,31602,2,3,1,0,,,,0,3,316,1989,El Salvador,Government of El Salvador,13,,FMLN,755,,2,,2,3,25/03/1972,1,14/09/1979,1,92,5
1401,31602,2,3,1,0,,,,0,3,316,1990,El Salvador,Government of El Salvador,13,,FMLN,755,,2,,1,3,25/03/1972,1,14/09/1979,1,92,5
1402,31602,2,3,1,1,18/11/1991,1.0,1.0,0,3,316,1991,El Salvador,Government of El Salvador,13,,FMLN,755,,2,,1,3,25/03/1972,1,14/09/1979,1,92,5
1403,31701,1,3,1,0,,,,0,3,317,1969,Oman,Government of Oman,129,Government of United Kingdom,PFLO,284,,2,,1,4,31/10/1968,3,31/12/1969,5,698,2
1404,31701,1,3,1,0,,,,0,3,317,1970,Oman,Government of Oman,129,Government of United Kingdom,PFLO,284,,2,,1,4,31/10/1968,3,31/12/1969,5,698,2
1405,31701,1,3,1,0,,,,0,3,317,1971,Oman,Government of Oman,129,Government of United Kingdom,PFLO,284,,2,,1,4,31/10/1968,3,31/12/1969,5,698,2
1406,31701,1,3,1,0,,,,0,3,317,1972,Oman,Government of Oman,129,Government of United Kingdom,PFLO,284,,2,,1,4,31/10/1968,3,31/12/1969,5,698,2
1407,31701,1,3,1,0,,,,0,3,317,1973,Oman,Government of Oman,129,"Government of Iran, Government of United Kingdom",PFLO,284,Government of South Yemen,2,,1,4,31/10/1968,3,31/12/1969,5,698,2
1408,31701,1,3,1,0,,,,0,3,317,1974,Oman,Government of Oman,129,"Government of Iran, Government of United Kingdom",PFLO,284,Government of South Yemen,2,,1,4,31/10/1968,3,31/12/1969,5,698,2
1409,31701,1,3,1,1,11/12/1975,2.0,3.0,0,3,317,1975,Oman,Government of Oman,129,"Government of Iran, Government of Jordan, Government of United Kingdom",PFLO,284,Government of South Yemen,2,,1,4,31/10/1968,3,31/12/1969,5,698,2
1410,31801,1,3,1,0,,,,0,3,318,1967,Zimbabwe (Rhodesia),Government of Zimbabwe (Rhodesia),101,,ZAPU,492,,2,,1,3,29/04/1966,1,05/09/1967,1,552,4
1411,31801,1,3,1,1,31/12/1968,5.0,5.0,0,3,318,1968,Zimbabwe (Rhodesia),Government of Zimbabwe (Rhodesia),101,,ZAPU,492,,2,,1,3,29/04/1966,1,05/09/1967,1,552,4
1412,31802,2,3,2,0,,,,1,3,318,1973,Zimbabwe (Rhodesia),Government of Zimbabwe (Rhodesia),101,,"ZANU, ZAPU","493, 492",,2,,1,3,29/04/1966,1,04/04/1973,1,552,4
1413,31802,2,3,1,0,,,,0,3,318,1974,Zimbabwe (Rhodesia),Government of Zimbabwe (Rhodesia),101,,"ZANU, ZAPU","493, 492",,2,,1,3,29/04/1966,1,04/04/1973,1,552,4
1414,31802,2,3,1,0,,,,0,3,318,1975,Zimbabwe (Rhodesia),Government of Zimbabwe (Rhodesia),101,Government of South Africa,ZANU,493,,2,,1,4,29/04/1966,1,04/04/1973,1,552,4
1415,31802,2,3,1,0,,,,0,3,318,1976,Zimbabwe (Rhodesia),Government of Zimbabwe (Rhodesia),101,,"PF, ZANU","494, 493",,2,,2,3,29/04/1966,1,04/04/1973,1,552,4
1416,31802,2,3,1,0,,,,0,3,318,1977,Zimbabwe (Rhodesia),Government of Zimbabwe (Rhodesia),101,,PF,494,,2,,2,3,29/04/1966,1,04/04/1973,1,552,4
1417,31802,2,3,1,0,,,,0,3,318,1978,Zimbabwe (Rhodesia),Government of Zimbabwe (Rhodesia),101,,PF,494,,2,,2,3,29/04/1966,1,04/04/1973,1,552,4
1418,31802,2,3,1,1,21/12/1979,1.0,1.0,0,3,318,1979,Zimbabwe (Rhodesia),Government of Zimbabwe (Rhodesia),101,,PF,494,,2,,2,3,29/04/1966,1,04/04/1973,1,552,4
1419,31901,1,3,1,1,31/12/1972,5.0,3.0,0,3,319,1972,Uruguay,Government of Uruguay,27,,MLN/Tupamaros,756,,2,,1,3,13/04/1970,1,30/04/1972,3,165,5
1420,32001,1,2,1,1,19/10/1972,1.0,1.0,0,3,320,1972,"South Yemen, Yemen (North Yemen)",Government of South Yemen,124,,Government of Yemen (North Yemen),123,,3,Common border,1,2,21/02/1972,1,21/02/1972,1,"678, 680",2
1421,32002,2,2,1,1,30/03/1979,1.0,2.0,1,3,320,1979,"South Yemen, Yemen (North Yemen)",Government of South Yemen,124,,Government of Yemen (North Yemen),123,,3,Common border,1,2,21/02/1972,1,30/03/1979,4,"678, 680",2
1422,32101,1,3,1,1,11/09/1973,1.0,4.0,0,3,321,1973,Chile,Government of Chile,25,,"Military faction (forces of Augusto Pinochet, Toribio Merino and Leigh Guzman)",757,,2,,1,3,11/09/1973,1,11/09/1973,1,155,5
1423,32201,1,3,1,0,,,,0,3,322,1975,Bangladesh,Government of Bangladesh,143,,JSS/SB,285,,1,Chittagong Hill Tracts,1,3,28/02/1975,5,28/02/1975,5,771,3
1424,32201,1,3,1,0,,,,0,3,322,1976,Bangladesh,Government of Bangladesh,143,,JSS/SB,285,,1,Chittagong Hill Tracts,1,3,28/02/1975,5,28/02/1975,5,771,3
1425,32201,1,3,1,0,,,,0,3,322,1977,Bangladesh,Government of Bangladesh,143,,JSS/SB,285,,1,Chittagong Hill Tracts,1,3,28/02/1975,5,28/02/1975,5,771,3
1426,32201,1,3,1,0,,,,0,3,322,1978,Bangladesh,Government of Bangladesh,143,,JSS/SB,285,,1,Chittagong Hill Tracts,1,3,28/02/1975,5,28/02/1975,5,771,3
1427,32201,1,3,1,0,,,,0,3,322,1979,Bangladesh,Government of Bangladesh,143,,JSS/SB,285,,1,Chittagong Hill Tracts,1,3,28/02/1975,5,28/02/1975,5,771,3
1428,32201,1,3,1,0,,,,0,3,322,1980,Bangladesh,Government of Bangladesh,143,,JSS/SB,285,,1,Chittagong Hill Tracts,1,3,28/02/1975,5,28/02/1975,5,771,3
1429,32201,1,3,1,0,,,,0,3,322,1981,Bangladesh,Government of Bangladesh,143,,JSS/SB,285,,1,Chittagong Hill Tracts,1,3,28/02/1975,5,28/02/1975,5,771,3
1430,32201,1,3,1,0,,,,0,3,322,1982,Bangladesh,Government of Bangladesh,143,,JSS/SB,285,,1,Chittagong Hill Tracts,1,3,28/02/1975,5,28/02/1975,5,771,3
1431,32201,1,3,1,0,,,,0,3,322,1983,Bangladesh,Government of Bangladesh,143,,JSS/SB,285,,1,Chittagong Hill Tracts,1,3,28/02/1975,5,28/02/1975,5,771,3
1432,32201,1,3,1,0,,,,0,3,322,1984,Bangladesh,Government of Bangladesh,143,,JSS/SB,285,,1,Chittagong Hill Tracts,1,3,28/02/1975,5,28/02/1975,5,771,3
1433,32201,1,3,1,0,,,,0,3,322,1985,Bangladesh,Government of Bangladesh,143,,JSS/SB,285,,1,Chittagong Hill Tracts,1,3,28/02/1975,5,28/02/1975,5,771,3
1434,32201,1,3,1,0,,,,0,3,322,1986,Bangladesh,Government of Bangladesh,143,,JSS/SB,285,,1,Chittagong Hill Tracts,1,3,28/02/1975,5,28/02/1975,5,771,3
1435,32201,1,3,1,0,,,,0,3,322,1987,Bangladesh,Government of Bangladesh,143,,JSS/SB,285,,1,Chittagong Hill Tracts,1,3,28/02/1975,5,28/02/1975,5,771,3
1436,32201,1,3,1,0,,,,0,3,322,1988,Bangladesh,Government of Bangladesh,143,,JSS/SB,285,,1,Chittagong Hill Tracts,1,3,28/02/1975,5,28/02/1975,5,771,3
1437,32201,1,3,1,0,,,,0,3,322,1989,Bangladesh,Government of Bangladesh,143,,JSS/SB,285,,1,Chittagong Hill Tracts,1,3,28/02/1975,5,28/02/1975,5,771,3
1438,32201,1,3,1,0,,,,0,3,322,1990,Bangladesh,Government of Bangladesh,143,,JSS/SB,285,,1,Chittagong Hill Tracts,1,3,28/02/1975,5,28/02/1975,5,771,3
1439,32201,1,3,1,1,31/12/1991,5.0,2.0,0,3,322,1991,Bangladesh,Government of Bangladesh,143,,JSS/SB,285,,1,Chittagong Hill Tracts,1,3,28/02/1975,5,28/02/1975,5,771,3
1440,32301,1,2,1,1,16/08/1974,1.0,2.0,0,3,323,1974,"Cyprus, Turkey",Government of Cyprus,53,,Government of Turkey,115,,1,Northern Cyprus,2,2,20/06/1974,2,20/06/1974,2,"352, 640","1, 2"
1441,32401,1,2,1,1,31/12/1974,5.0,1.0,0,3,324,1974,"Iran, Iraq",Government of Iran,114,,Government of Iraq,116,,3,Various,1,2,11/04/1972,1,10/02/1974,1,"630, 645",2
1442,32402,2,2,1,0,,,,1,3,324,1980,"Iran, Iraq",Government of Iran,114,,Government of Iraq,116,,3,Various,2,2,11/04/1972,1,23/09/1980,1,"630, 645",2
1443,32402,2,2,1,0,,,,0,3,324,1981,"Iran, Iraq",Government of Iran,114,,Government of Iraq,116,,3,Various,2,2,11/04/1972,1,23/09/1980,1,"630, 645",2
1444,32402,2,2,1,0,,,,0,3,324,1982,"Iran, Iraq",Government of Iran,114,,Government of Iraq,116,,3,Various,2,2,11/04/1972,1,23/09/1980,1,"630, 645",2
1445,32402,2,2,1,0,,,,0,3,324,1983,"Iran, Iraq",Government of Iran,114,,Government of Iraq,116,,3,Various,2,2,11/04/1972,1,23/09/1980,1,"630, 645",2
1446,32402,2,2,1,0,,,,0,3,324,1984,"Iran, Iraq",Government of Iran,114,,Government of Iraq,116,,3,Various,2,2,11/04/1972,1,23/09/1980,1,"630, 645",2
1447,32402,2,2,1,0,,,,0,3,324,1985,"Iran, Iraq",Government of Iran,114,,Government of Iraq,116,,3,Various,2,2,11/04/1972,1,23/09/1980,1,"630, 645",2
1448,32402,2,2,1,0,,,,0,3,324,1986,"Iran, Iraq",Government of Iran,114,,Government of Iraq,116,,3,Various,2,2,11/04/1972,1,23/09/1980,1,"630, 645",2
1449,32402,2,2,1,0,,,,0,3,324,1987,"Iran, Iraq",Government of Iran,114,,Government of Iraq,116,,3,Various,2,2,11/04/1972,1,23/09/1980,1,"630, 645",2
1450,32402,2,2,1,1,20/08/1988,1.0,2.0,0,3,324,1988,"Iran, Iraq",Government of Iran,114,,Government of Iraq,116,,3,Various,2,2,11/04/1972,1,23/09/1980,1,"630, 645",2
1451,32501,1,3,1,0,,,,0,3,325,1974,Pakistan,Government of Pakistan,142,,BLF,1166,,1,Balochistan,2,3,18/05/1973,1,31/12/1974,5,770,3
1452,32501,1,3,1,0,,,,0,3,325,1975,Pakistan,Government of Pakistan,142,,BLF,1166,,1,Balochistan,1,3,18/05/1973,1,31/12/1974,5,770,3
1453,32501,1,3,1,0,,,,0,3,325,1976,Pakistan,Government of Pakistan,142,,BLF,1166,,1,Balochistan,1,3,18/05/1973,1,31/12/1974,5,770,3
1454,32501,1,3,1,1,05/07/1977,1.0,2.0,0,3,325,1977,Pakistan,Government of Pakistan,142,,BLF,1166,,1,Balochistan,1,3,18/05/1973,1,31/12/1974,5,770,3
1455,32502,2,3,1,1,25/12/2004,1.0,5.0,1,3,325,2004,Pakistan,Government of Pakistan,142,,BLA,287,,1,Balochistan,1,3,18/05/1973,1,01/08/2004,1,770,3
1456,32503,3,3,1,0,,,,1,3,325,2006,Pakistan,Government of Pakistan,142,,"Baloch Ittehad, BLA","288, 287",,1,Balochistan,1,3,18/05/1973,1,26/03/2006,1,770,3
1457,32503,3,3,1,0,,,,0,3,325,2007,Pakistan,Government of Pakistan,142,,BLA,287,,1,Balochistan,1,3,18/05/1973,1,26/03/2006,1,770,3
1458,32503,3,3,2,0,,,,0,3,325,2008,Pakistan,Government of Pakistan,142,,"BLA, BRA","287, 289",,1,Balochistan,1,3,18/05/1973,1,26/03/2006,1,770,3
1459,32503,3,3,2,1,20/10/2009,1.0,5.0,0,3,325,2009,Pakistan,Government of Pakistan,142,,"BLA, BRA","287, 289",,1,Balochistan,1,3,18/05/1973,1,26/03/2006,1,770,3
1460,32504,4,3,1,0,,,,1,3,325,2011,Pakistan,Government of Pakistan,142,,BLA,287,,1,Balochistan,1,3,18/05/1973,1,05/07/2011,1,770,3
1461,32504,4,3,3,0,,,,0,3,325,2012,Pakistan,Government of Pakistan,142,,"BLA, BLF, BRA","287, 1166, 289",,1,Balochistan,1,3,18/05/1973,1,05/07/2011,1,770,3
1462,32504,4,3,1,0,,,,0,3,325,2013,Pakistan,Government of Pakistan,142,,BLA,287,,1,Balochistan,1,3,18/05/1973,1,05/07/2011,1,770,3
1463,32504,4,3,2,0,,,,0,3,325,2014,Pakistan,Government of Pakistan,142,,"BLA, BRA","287, 289",,1,Balochistan,1,3,18/05/1973,1,05/07/2011,1,770,3
1464,32504,4,3,3,0,,,,0,3,325,2015,Pakistan,Government of Pakistan,142,,"BLA, BLF, BRA","287, 1166, 289",,1,Balochistan,1,3,18/05/1973,1,05/07/2011,1,770,3
1465,32504,4,3,2,1,23/10/2016,5.0,5.0,0,3,325,2016,Pakistan,Government of Pakistan,142,,"BLA, UBA","287, 3192",,1,Balochistan,1,3,18/05/1973,1,05/07/2011,1,770,3
1466,32505,5,3,1,0,,,,1,3,325,2019,Pakistan,Government of Pakistan,142,,BRAS,7542,,1,Balochistan,1,3,18/05/1973,1,11/05/2019,1,770,3
1467,32505,5,3,1,0,,,,0,3,325,2020,Pakistan,Government of Pakistan,142,,BRAS,7542,,1,Balochistan,1,3,18/05/1973,1,11/05/2019,1,770,3
1468,32601,1,3,1,1,30/06/1997,5.0,5.0,0,3,326,1997,Eritrea,Government of Eritrea,98,,EIJM - AS,495,,2,,1,3,16/12/1993,1,30/06/1997,5,531,4
1469,32602,2,3,1,1,29/11/1999,5.0,5.0,1,3,326,1999,Eritrea,Government of Eritrea,98,,EIJM - AS,495,,2,,1,3,16/12/1993,1,04/04/1999,3,531,4
1470,32603,3,3,1,1,09/08/2003,1.0,5.0,1,3,326,2003,Eritrea,Government of Eritrea,98,,EIJM - AS,495,,2,,1,3,16/12/1993,1,17/07/2003,1,531,4
1471,32701,1,3,2,0,,,,0,3,327,1975,Angola,Government of Angola,99,Government of Cuba,"FNLA, UNITA","566, 567","Government of DR Congo (Zaire), Government of South Africa",2,,2,4,11/11/1975,1,11/11/1975,1,540,4
1472,32701,1,3,2,0,,,,0,3,327,1976,Angola,Government of Angola,99,Government of Cuba,"FNLA, UNITA","566, 567",Government of South Africa,2,,2,4,11/11/1975,1,11/11/1975,1,540,4
1473,32701,1,3,2,0,,,,0,3,327,1977,Angola,Government of Angola,99,Government of Cuba,"FNLA, UNITA","566, 567",,2,,2,4,11/11/1975,1,11/11/1975,1,540,4
1474,32701,1,3,2,0,,,,0,3,327,1978,Angola,Government of Angola,99,Government of Cuba,"FNLA, UNITA","566, 567",,2,,2,4,11/11/1975,1,11/11/1975,1,540,4
1475,32701,1,3,2,0,,,,0,3,327,1979,Angola,Government of Angola,99,Government of Cuba,"FNLA, UNITA","566, 567",,2,,2,4,11/11/1975,1,11/11/1975,1,540,4
1476,32701,1,3,1,0,,,,0,3,327,1980,Angola,Government of Angola,99,Government of Cuba,UNITA,567,Government of South Africa,2,,2,4,11/11/1975,1,11/11/1975,1,540,4
1477,32701,1,3,1,0,,,,0,3,327,1981,Angola,Government of Angola,99,Government of Cuba,UNITA,567,Government of South Africa,2,,2,4,11/11/1975,1,11/11/1975,1,540,4
1478,32701,1,3,1,0,,,,0,3,327,1982,Angola,Government of Angola,99,Government of Cuba,UNITA,567,Government of South Africa,2,,2,4,11/11/1975,1,11/11/1975,1,540,4
1479,32701,1,3,1,0,,,,0,3,327,1983,Angola,Government of Angola,99,Government of Cuba,UNITA,567,Government of South Africa,2,,2,4,11/11/1975,1,11/11/1975,1,540,4
1480,32701,1,3,1,0,,,,0,3,327,1984,Angola,Government of Angola,99,Government of Cuba,UNITA,567,Government of South Africa,2,,2,4,11/11/1975,1,11/11/1975,1,540,4
1481,32701,1,3,1,0,,,,0,3,327,1985,Angola,Government of Angola,99,Government of Cuba,UNITA,567,Government of South Africa,2,,2,4,11/11/1975,1,11/11/1975,1,540,4
